"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"BTN1A1","#","#",2,2.75371256012959,0.0141733011133643,-0.0637779358967094,784
"BUB1","#","#",9,4.01921560761918,0.138135328401802,9.90000643984786,352
"BUB1B","O60566","TS",10,3.32632596252761,0.126373258467529,9.93119631350125,332
"C1QA","#","#",7,2.40486133123258,0.0599598728626225,9.13751179252775,464
"C1QB","#","#",4,2.02581009783833,0.0246666034373643,10.3424862168681,100
"C1QC","#","#",2,2.04365730050245,0.00843265801831594,6.94950160961359,583
"C2","#","#",2,3.35934409641374,0.0190697010058724,-0.068792683510755,808
"C5","#","#",2,-2.94845957573598,0.015747788584958,-0.069118285194952,810
"CA9","#","#",1,3.86499062581855,0.00753393740769232,6.9485064102443,593
"CAMK4","#","#",3,2.71856201823806,0.0248786093560275,9.93431370296053,331
"CAPG","#","#",2,3.07061652838693,0.0167354011084059,10.0643629386379,266
"CARD11","#","#",2,3.78543788118198,0.0225145770351794,6.96509523989014,532
"CCIN","#","#",2,2.24942658112668,0.0100962581170024,10.2156417381736,184
"CCK","#","#",1,4.34138109430633,0.00945969432336344,-0.049002683165977,732
"CCKBR","#","#",1,-3.76498714016305,0.00712968413893231,-0.0515066964446955,739
"CCL13","#","#",2,3.37557964604922,0.0192009619107747,10.4037741812781,59
"CCL15","#","#",1,5.02364876055236,0.0122176875317137,9.41833896945458,437
"CCL17","#","#",3,5.73969529906864,0.061516422412144,10.366615622858,79
"CCL18","#","#",2,6.42642509612164,0.0438663870724934,10.4627635795137,27
"CCL19","#","#",7,4.01483350249784,0.105516840802928,9.33882130088376,444
"CCL20","#","#",6,4.55228145331489,0.102322761922764,10.0833179437056,249
"CCL21","#","#",4,2.83666457402138,0.0377777693267167,9.87669911256373,361
"CCL22","#","#",5,4.98692330566705,0.0927056200426814,9.93701252474009,328
"CCL25","#","#",2,3.26059242199106,0.0182713150912371,-0.0753972177402206,826
"CCL3","#","#",2,2.21713332539695,0.00983517413373771,10.4888629308593,20
"CCL5","#","#",8,2.74427054541057,0.0806574646988249,9.79316256600128,380
"CCL7","#","#",8,3.57680648625437,0.107580956274364,10.4093831443801,56
"CCL8","#","#",3,2.66915455645487,0.0242794364033228,10.2813919929026,153
"CCNA1","#","#",7,2.24493256405836,0.0554344097217518,9.85741461016171,368
"CCNA2","#","#",9,2.35440713439268,0.0775670555586296,9.74581631427336,387
"CCNB1","#","#",21,2.60347105939308,0.21291938147169,9.14080926064282,463
"CCNB2","#","#",2,3.46226747537723,0.0199018142488277,10.3611644477871,83
"CCR3","#","#",10,2.8804857406007,0.108350649967709,4.15650875288732,692
"CCR4","#","#",6,3.78799161258844,0.0837854080874338,10.0777381634864,255
"CCR6","#","#",2,5.12204469948013,0.0333207538759608,10.0008704103828,306
"CCR7","#","#",6,3.55432858041352,0.0781180629588558,10.0722078367907,258
"CCR8","#","#",2,3.77760255820988,0.0224512301447685,6.96502509263343,533
